county,time,start_date,end_date,cases,deaths,est_cases,est_deaths,cumulative_deaths,hospitalized,icu
San Luis Obispo,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,1,0
San Luis Obispo,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,2,0
San Luis Obispo,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,2,0
San Luis Obispo,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,0,0
San Luis Obispo,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,1,0
San Luis Obispo,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,3,1
San Mateo,1,2022-06-10,2022-06-16,2557,1,2557,1,727,48,1
San Mateo,2,2022-06-17,2022-06-23,2806,2,2806,2,729,48,4
San Mateo,3,2022-06-24,2022-06-30,2807,2,2807,2,731,57,3
San Mateo,4,2022-07-01,2022-07-07,2686,3,2686,3,734,40,2
San Mateo,5,2022-07-08,2022-07-14,2504,4,2504,4,738,38,6
San Mateo,6,2022-07-15,2022-07-21,2112,0,2112,0,738,51,9
San Mateo,7,2022-07-22,2022-07-28,1962,1,1962,1,739,69,6
San Mateo,8,2022-07-29,2022-08-04,1600,1,1600,1,740,72,2
San Mateo,9,2022-08-05,2022-08-11,1408,0,1408,0,740,59,6
San Mateo,10,2022-08-12,2022-08-18,1086,1,1086,1,741,46,2
San Mateo,11,2022-08-19,2022-08-25,955,0,955,0,741,27,1
San Mateo,12,2022-08-26,2022-09-01,798,1,798,1,742,28,2
San Mateo,13,2022-09-02,2022-09-08,646,1,646,1,743,28,2
San Mateo,14,2022-09-09,2022-09-15,601,0,601,0,743,24,1
San Mateo,15,2022-09-16,2022-09-22,601,0,601,0,743,30,1
San Mateo,16,2022-09-23,2022-09-29,599,0,599,0,743,21,0
San Mateo,17,2022-09-30,2022-10-06,566,0,566,0,743,18,0
San Mateo,18,2022-10-07,2022-10-13,549,0,549,0,743,23,1
San Mateo,19,2022-10-14,2022-10-20,514,0,514,0,743,17,2
San Mateo,20,2022-10-21,2022-10-27,488,0,488,0,743,19,0
San Mateo,21,2022-10-28,2022-11-03,541,0,541,0,743,40,6
San Mateo,22,2022-11-04,2022-11-10,638,0,638,0,743,33,6
San Mateo,23,2022-11-11,2022-11-17,724,0,724,0,743,21,0
San Mateo,24,2022-11-18,2022-11-24,721,0,721,0,743,32,2
San Mateo,25,2022-11-25,2022-12-01,1416,2,1416,2,745,54,4
San Mateo,26,2022-12-02,2022-12-08,1209,0,1209,0,745,65,1
San Mateo,27,2022-12-09,2022-12-15,1043,1,1043,1,746,57,6
San Mateo,28,2022-12-16,2022-12-22,979,1,979,1,747,53,8
San Mateo,29,2022-12-23,2022-12-29,842,0,842,0,747,54,7
San Mateo,30,2022-12-30,2023-01-05,591,1,591,1,748,63,4
San Mateo,31,2023-01-06,2023-01-12,506,9,506,9,757,49,6
San Mateo,32,2023-01-13,2023-01-19,359,3,359,3,760,30,2
San Mateo,33,2023-01-20,2023-01-26,404,4,404,4,764,30,1
San Mateo,34,2023-01-27,2023-02-02,465,5,465,5,769,30,2
San Mateo,35,2023-02-03,2023-02-09,512,2,512,2,771,44,3
San Mateo,36,2023-02-10,2023-02-16,536,4,536,4,775,46,3
San Mateo,37,2023-02-17,2023-02-23,478,1,478,1,776,49,3
San Mateo,38,2023-02-24,2023-03-02,444,8,444,8,784,37,6
San Mateo,39,2023-03-03,2023-03-09,402,3,402,3,787,32,4
San Mateo,40,2023-03-10,2023-03-16,351,3,351,3,790,26,2
San Mateo,41,2023-03-17,2023-03-23,265,2,265,2,792,20,3
San Mateo,42,2023-03-24,2023-03-30,287,1,287,1,793,23,1
San Mateo,43,2023-03-31,2023-04-06,222,2,222,2,795,27,0
San Mateo,44,2023-04-07,2023-04-13,230,2,230,2,797,25,2
San Mateo,45,2023-04-14,2023-04-20,189,2,189,2,799,17,3
San Mateo,46,2023-04-21,2023-04-27,200,0,200,0,799,24,0
San Mateo,47,2023-04-28,2023-05-04,220,1,220,1,800,20,0
San Mateo,48,2023-05-05,2023-05-11,177,2,177,2,802,26,3
San Mateo,49,2023-05-12,2023-05-18,165,4,165,4,806,15,0
San Mateo,50,2023-05-19,2023-05-25,142,1,142,1,807,13,1
San Mateo,51,2023-05-26,2023-06-01,131,1,131,1,808,14,2
San Mateo,52,2023-06-02,2023-06-08,143,0,143,0,808,15,1
San Mateo,53,2023-06-09,2023-06-15,132,1,132,1,809,18,1
San Mateo,54,2023-06-16,2023-06-22,139,3,139,3,812,13,2
San Mateo,55,2023-06-23,2023-06-29,151,2,151,2,814,16,4
San Mateo,56,2023-06-30,2023-07-06,158,1,158,1,815,13,2
San Mateo,57,2023-07-07,2023-07-13,172,1,172,1,816,14,1
San Mateo,58,2023-07-14,2023-07-20,146,2,146,2,818,14,1
San Mateo,59,2023-07-21,2023-07-27,241,1,241,1,819,22,2
San Mateo,60,2023-07-28,2023-08-03,235,4,235,4,823,24,1
San Mateo,61,2023-08-04,2023-08-10,310,2,311,2,825,29,2
San Mateo,62,2023-08-11,2023-08-17,322,3,323,3,828,23,1
San Mateo,63,2023-08-18,2023-08-24,373,0,374,0,828,27,2
San Mateo,64,2023-08-25,2023-08-31,350,0,351,0,828,24,2
San Mateo,65,2023-09-01,2023-09-07,345,3,346,3,831,36,4
San Mateo,66,2023-09-08,2023-09-14,303,1,304,1,832,30,0
San Mateo,67,2023-09-15,2023-09-21,255,1,256,1,833,27,2
San Mateo,68,2023-09-22,2023-09-28,205,1,205,1,834,20,3
San Mateo,69,2023-09-29,2023-10-05,177,1,177,1,835,15,2
San Mateo,70,2023-10-06,2023-10-12,183,2,183,2,837,27,3
San Mateo,71,2023-10-13,2023-10-19,192,1,192,1,838,27,4
San Mateo,72,2023-10-20,2023-10-26,188,2,188,2,840,22,3
San Mateo,73,2023-10-27,2023-11-02,210,2,211,2,842,16,3
San Mateo,74,2023-11-03,2023-11-09,223,1,224,1,843,20,1
San Mateo,75,2023-11-10,2023-11-16,204,2,205,2,845,26,2
San Mateo,76,2023-11-17,2023-11-23,179,0,180,0,845,21,2
San Mateo,77,2023-11-24,2023-11-30,247,1,248,1,846,27,3
San Mateo,78,2023-12-01,2023-12-07,300,1,301,1,847,22,3
San Mateo,79,2023-12-08,2023-12-14,299,1,300,1,848,29,1
San Mateo,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,27,1
San Mateo,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,32,4
San Mateo,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,34,2
San Mateo,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,36,3
San Mateo,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,31,7
San Mateo,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,26,3
San Mateo,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,30,5
San Mateo,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,23,2
San Mateo,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,16,2
San Mateo,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,28,6
San Mateo,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,19,3
San Mateo,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,13,1
San Mateo,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,17,2
San Mateo,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,17,2
Santa Barbara,1,2022-06-10,2022-06-16,866,1,866,1,698,25,4
Santa Barbara,2,2022-06-17,2022-06-23,1037,2,1037,2,700,39,5
Santa Barbara,3,2022-06-24,2022-06-30,1156,4,1156,4,704,35,1
Santa Barbara,4,2022-07-01,2022-07-07,1188,3,1188,3,707,45,9
Santa Barbara,5,2022-07-08,2022-07-14,1292,4,1292,4,711,31,2
Santa Barbara,6,2022-07-15,2022-07-21,1282,2,1282,2,713,43,2
Santa Barbara,7,2022-07-22,2022-07-28,1121,3,1121,3,716,39,3
Santa Barbara,8,2022-07-29,2022-08-04,1053,2,1053,2,718,47,5
Santa Barbara,9,2022-08-05,2022-08-11,917,1,917,1,719,52,4
Santa Barbara,10,2022-08-12,2022-08-18,758,2,758,2,721,40,4
Santa Barbara,11,2022-08-19,2022-08-25,684,0,684,0,721,35,1
Santa Barbara,12,2022-08-26,2022-09-01,622,2,622,2,723,34,6
Santa Barbara,13,2022-09-02,2022-09-08,395,4,395,4,727,37,7
Santa Barbara,14,2022-09-09,2022-09-15,268,1,268,1,728,23,0
Santa Barbara,15,2022-09-16,2022-09-22,266,1,266,1,729,30,0
Santa Barbara,16,2022-09-23,2022-09-29,252,2,252,2,731,19,1
Santa Barbara,17,2022-09-30,2022-10-06,237,0,237,0,731,15,2
Santa Barbara,18,2022-10-07,2022-10-13,198,1,198,1,732,20,2
Santa Barbara,19,2022-10-14,2022-10-20,167,1,167,1,733,19,1
Santa Barbara,20,2022-10-21,2022-10-27,181,1,181,1,734,23,4
Santa Barbara,21,2022-10-28,2022-11-03,192,2,192,2,736,19,3
Santa Barbara,22,2022-11-04,2022-11-10,202,1,202,1,737,14,0
Santa Barbara,23,2022-11-11,2022-11-17,264,2,264,2,739,24,7
Santa Barbara,24,2022-11-18,2022-11-24,332,1,332,1,740,23,4
Santa Barbara,25,2022-11-25,2022-12-01,573,3,573,3,743,31,6
Santa Barbara,26,2022-12-02,2022-12-08,495,1,495,1,744,46,6
Santa Barbara,27,2022-12-09,2022-12-15,496,3,496,3,747,40,8
Santa Barbara,28,2022-12-16,2022-12-22,520,2,520,2,749,55,5
Santa Barbara,29,2022-12-23,2022-12-29,438,0,438,0,749,48,6
Santa Barbara,30,2022-12-30,2023-01-05,402,1,402,1,750,43,8
Santa Barbara,31,2023-01-06,2023-01-12,290,3,290,3,753,44,4
Santa Barbara,32,2023-01-13,2023-01-19,232,6,232,6,759,38,2
Santa Barbara,33,2023-01-20,2023-01-26,218,2,218,2,761,33,4
Santa Barbara,34,2023-01-27,2023-02-02,225,2,225,2,763,22,1
Santa Barbara,35,2023-02-03,2023-02-09,213,3,213,3,766,16,0
Santa Barbara,36,2023-02-10,2023-02-16,213,2,213,2,768,20,5
Santa Barbara,37,2023-02-17,2023-02-23,198,0,198,0,768,25,5
Santa Barbara,38,2023-02-24,2023-03-02,145,4,145,4,772,20,4
Santa Barbara,39,2023-03-03,2023-03-09,154,3,154,3,775,10,0
Santa Barbara,40,2023-03-10,2023-03-16,122,1,122,1,776,13,0
Santa Barbara,41,2023-03-17,2023-03-23,92,0,92,0,776,13,1
Santa Barbara,42,2023-03-24,2023-03-30,101,1,101,1,777,15,4
Santa Barbara,43,2023-03-31,2023-04-06,97,0,97,0,777,19,1
Santa Barbara,44,2023-04-07,2023-04-13,111,2,111,2,779,17,1
Santa Barbara,45,2023-04-14,2023-04-20,113,5,113,5,784,13,2
Santa Barbara,46,2023-04-21,2023-04-27,89,5,89,5,789,16,4
Santa Barbara,47,2023-04-28,2023-05-04,69,3,69,3,792,15,1
Santa Barbara,48,2023-05-05,2023-05-11,74,3,74,3,795,8,0
Santa Barbara,49,2023-05-12,2023-05-18,93,1,93,1,796,13,0
Santa Barbara,50,2023-05-19,2023-05-25,70,1,70,1,797,7,0
Santa Barbara,51,2023-05-26,2023-06-01,53,2,53,2,799,14,0
Santa Barbara,52,2023-06-02,2023-06-08,57,2,57,2,801,8,0
Santa Barbara,53,2023-06-09,2023-06-15,58,1,58,1,802,9,1
Santa Barbara,54,2023-06-16,2023-06-22,54,2,54,2,804,6,0
Santa Barbara,55,2023-06-23,2023-06-29,57,1,57,1,805,7,0
Santa Barbara,56,2023-06-30,2023-07-06,77,0,77,0,805,6,1
Santa Barbara,57,2023-07-07,2023-07-13,68,1,68,1,806,3,1
Santa Barbara,58,2023-07-14,2023-07-20,61,2,61,2,808,13,6
Santa Barbara,59,2023-07-21,2023-07-27,66,0,66,0,808,7,1
Santa Barbara,60,2023-07-28,2023-08-03,113,2,113,2,810,9,1
Santa Barbara,61,2023-08-04,2023-08-10,149,3,149,3,813,10,0
Santa Barbara,62,2023-08-11,2023-08-17,182,0,182,0,813,12,3
Santa Barbara,63,2023-08-18,2023-08-24,191,1,191,1,814,15,1
Santa Barbara,64,2023-08-25,2023-08-31,218,2,218,2,816,20,2
Santa Barbara,65,2023-09-01,2023-09-07,211,4,211,4,820,22,1
Santa Barbara,66,2023-09-08,2023-09-14,158,0,158,0,820,13,3
Santa Barbara,67,2023-09-15,2023-09-21,109,1,109,1,821,13,0
Santa Barbara,68,2023-09-22,2023-09-28,98,3,98,3,824,18,1
Santa Barbara,69,2023-09-29,2023-10-05,102,2,102,2,826,17,1
Santa Barbara,70,2023-10-06,2023-10-12,105,0,105,0,826,19,1
Santa Barbara,71,2023-10-13,2023-10-19,75,1,75,1,827,18,0
Santa Barbara,72,2023-10-20,2023-10-26,82,1,82,1,828,13,1
Santa Barbara,73,2023-10-27,2023-11-02,62,1,62,1,829,11,2
Santa Barbara,74,2023-11-03,2023-11-09,80,1,80,1,830,18,2
Santa Barbara,75,2023-11-10,2023-11-16,78,3,78,3,833,22,1
Santa Barbara,76,2023-11-17,2023-11-23,58,1,58,1,834,16,0
Santa Barbara,77,2023-11-24,2023-11-30,88,2,88,2,836,18,3
Santa Barbara,78,2023-12-01,2023-12-07,107,2,107,2,838,15,2
Santa Barbara,79,2023-12-08,2023-12-14,129,1,130,1,839,20,3
Santa Barbara,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,20,4
Santa Barbara,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,20,2
Santa Barbara,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,16,3
Santa Barbara,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,20,1
Santa Barbara,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,25,1
Santa Barbara,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,28,0
Santa Barbara,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,25,2
Santa Barbara,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,21,2
Santa Barbara,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,15,0
Santa Barbara,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,15,0
Santa Barbara,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,12,4
Santa Barbara,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,14,1
Santa Barbara,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,7,1
Santa Barbara,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,6,1
Santa Clara,1,2022-06-10,2022-06-16,6765,13,6765,13,2378,166,21
Santa Clara,2,2022-06-17,2022-06-23,7177,12,7177,12,2390,189,14
Santa Clara,3,2022-06-24,2022-06-30,7611,14,7611,14,2404,248,24
Santa Clara,4,2022-07-01,2022-07-07,7029,13,7029,13,2417,234,38
Santa Clara,5,2022-07-08,2022-07-14,6553,10,6553,10,2427,245,34
Santa Clara,6,2022-07-15,2022-07-21,6010,17,6010,17,2444,247,31
Santa Clara,7,2022-07-22,2022-07-28,5474,17,5474,17,2461,265,38
Santa Clara,8,2022-07-29,2022-08-04,4287,17,4287,17,2478,269,36
Santa Clara,9,2022-08-05,2022-08-11,3975,17,3975,17,2495,225,27
Santa Clara,10,2022-08-12,2022-08-18,3206,7,3206,7,2502,205,27
Santa Clara,11,2022-08-19,2022-08-25,2761,6,2761,6,2508,192,31
Santa Clara,12,2022-08-26,2022-09-01,2212,11,2212,11,2519,161,21
Santa Clara,13,2022-09-02,2022-09-08,1824,10,1824,10,2529,164,23
Santa Clara,14,2022-09-09,2022-09-15,1687,7,1687,7,2536,159,23
Santa Clara,15,2022-09-16,2022-09-22,1391,9,1391,9,2545,141,19
Santa Clara,16,2022-09-23,2022-09-29,1416,10,1416,10,2555,123,19
Santa Clara,17,2022-09-30,2022-10-06,1383,4,1383,4,2559,114,15
Santa Clara,18,2022-10-07,2022-10-13,1214,5,1214,5,2564,120,22
Santa Clara,19,2022-10-14,2022-10-20,1156,3,1156,3,2567,105,12
Santa Clara,20,2022-10-21,2022-10-27,1235,4,1235,4,2571,101,11
Santa Clara,21,2022-10-28,2022-11-03,1436,4,1436,4,2575,97,15
Santa Clara,22,2022-11-04,2022-11-10,1711,6,1711,6,2581,106,16
Santa Clara,23,2022-11-11,2022-11-17,2003,6,2003,6,2587,131,21
Santa Clara,24,2022-11-18,2022-11-24,2188,10,2188,10,2597,154,23
Santa Clara,25,2022-11-25,2022-12-01,3657,9,3657,9,2606,217,23
Santa Clara,26,2022-12-02,2022-12-08,3365,18,3365,18,2624,203,28
Santa Clara,27,2022-12-09,2022-12-15,3160,16,3160,16,2640,220,36
Santa Clara,28,2022-12-16,2022-12-22,2722,13,2722,13,2653,216,32
Santa Clara,29,2022-12-23,2022-12-29,2558,13,2558,13,2666,237,35
Santa Clara,30,2022-12-30,2023-01-05,2157,18,2157,18,2684,213,22
Santa Clara,31,2023-01-06,2023-01-12,1600,17,1600,17,2701,189,29
Santa Clara,32,2023-01-13,2023-01-19,1026,18,1026,18,2719,156,18
Santa Clara,33,2023-01-20,2023-01-26,1054,9,1054,9,2728,150,27
Santa Clara,34,2023-01-27,2023-02-02,1308,7,1308,7,2735,137,22
Santa Clara,35,2023-02-03,2023-02-09,1379,12,1379,12,2747,135,25
Santa Clara,36,2023-02-10,2023-02-16,1428,15,1428,15,2762,145,24
Santa Clara,37,2023-02-17,2023-02-23,1382,17,1382,17,2779,148,32
Santa Clara,38,2023-02-24,2023-03-02,1280,13,1280,13,2792,159,23
Santa Clara,39,2023-03-03,2023-03-09,1126,12,1126,12,2804,150,26
Santa Clara,40,2023-03-10,2023-03-16,963,16,963,16,2820,153,23
Santa Clara,41,2023-03-17,2023-03-23,782,11,782,11,2831,140,22
Santa Clara,42,2023-03-24,2023-03-30,712,5,712,5,2836,97,15
Santa Clara,43,2023-03-31,2023-04-06,717,9,717,9,2845,94,13
Santa Clara,44,2023-04-07,2023-04-13,647,7,647,7,2852,99,20
Santa Clara,45,2023-04-14,2023-04-20,604,6,604,6,2858,92,12
Santa Clara,46,2023-04-21,2023-04-27,606,8,606,8,2866,108,14
Santa Clara,47,2023-04-28,2023-05-04,516,7,516,7,2873,100,15
Santa Clara,48,2023-05-05,2023-05-11,515,4,515,4,2877,96,16
Santa Clara,49,2023-05-12,2023-05-18,539,4,540,4,2881,80,9
Santa Clara,50,2023-05-19,2023-05-25,433,7,433,7,2888,70,14
Santa Clara,51,2023-05-26,2023-06-01,420,2,420,2,2890,83,10
Santa Clara,52,2023-06-02,2023-06-08,418,5,418,5,2895,89,11
Santa Clara,53,2023-06-09,2023-06-15,300,3,300,3,2898,69,6
Santa Clara,54,2023-06-16,2023-06-22,351,4,351,4,2902,63,3
Santa Clara,55,2023-06-23,2023-06-29,473,4,474,4,2906,63,5
Santa Clara,56,2023-06-30,2023-07-06,418,2,419,2,2908,67,9
Santa Clara,57,2023-07-07,2023-07-13,498,4,499,4,2912,76,7
Santa Clara,58,2023-07-14,2023-07-20,498,2,499,2,2914,74,6
Santa Clara,59,2023-07-21,2023-07-27,545,4,546,4,2918,58,3
Santa Clara,60,2023-07-28,2023-08-03,682,3,683,3,2921,83,7
Santa Clara,61,2023-08-04,2023-08-10,795,4,796,4,2925,100,8
Santa Clara,62,2023-08-11,2023-08-17,968,7,970,7,2932,118,8
Santa Clara,63,2023-08-18,2023-08-24,1073,5,1075,5,2937,130,12
Santa Clara,64,2023-08-25,2023-08-31,989,4,991,4,2941,112,13
Santa Clara,65,2023-09-01,2023-09-07,958,6,960,6,2947,139,17
Santa Clara,66,2023-09-08,2023-09-14,867,5,869,5,2952,112,12
Santa Clara,67,2023-09-15,2023-09-21,703,10,704,10,2962,127,21
Santa Clara,68,2023-09-22,2023-09-28,609,13,610,13,2975,114,18
Santa Clara,69,2023-09-29,2023-10-05,509,6,510,6,2981,56,6
Santa Clara,70,2023-10-06,2023-10-12,507,2,508,2,2983,102,13
Santa Clara,71,2023-10-13,2023-10-19,534,3,535,3,2986,98,15
Santa Clara,72,2023-10-20,2023-10-26,478,2,479,2,2988,86,14
Santa Clara,73,2023-10-27,2023-11-02,558,4,560,4,2992,94,13
Santa Clara,74,2023-11-03,2023-11-09,594,8,596,8,3000,85,10
Santa Clara,75,2023-11-10,2023-11-16,626,3,628,3,3003,85,10
Santa Clara,76,2023-11-17,2023-11-23,412,7,413,7,3010,90,10
Santa Clara,77,2023-11-24,2023-11-30,789,7,792,7,3017,93,9
Santa Clara,78,2023-12-01,2023-12-07,906,1,910,1,3018,107,9
Santa Clara,79,2023-12-08,2023-12-14,763,2,767,2,3020,104,11
Santa Clara,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,126,18
Santa Clara,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,123,13
Santa Clara,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,138,12
Santa Clara,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,148,16
Santa Clara,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,148,17
Santa Clara,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,159,18
Santa Clara,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,125,22
Santa Clara,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,109,19
Santa Clara,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,90,13
Santa Clara,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,90,15
Santa Clara,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,92,14
Santa Clara,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,88,14
Santa Clara,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,77,12
Santa Clara,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,62,12
Santa Cruz,1,2022-06-10,2022-06-16,826,1,826,1,265,22,2
Santa Cruz,2,2022-06-17,2022-06-23,859,2,859,2,267,21,1
